款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
15313721,2015OCT秋冬订货会,OCT,空气层短袖连衣裙,48,166灰色印花,M,服装,外出服装系列,有袖连衣裙,秋,秋一,形象款,黑色系,500-999,598,"主：100%涤纶  
配：92%涤纶8氨纶"
15313721,2015OCT秋冬订货会,OCT,空气层短袖连衣裙,48,166灰色印花,L,服装,外出服装系列,有袖连衣裙,秋,秋一,形象款,黑色系,500-999,598,"主：100%涤纶  
配：92%涤纶8氨纶"
15313721,2015OCT秋冬订货会,OCT,空气层短袖连衣裙,48,166灰色印花,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,形象款,黑色系,500-999,598,"主：100%涤纶  
配：92%涤纶8氨纶"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,50,164灰色花沙,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,598,"主：95%棉5%氨纶 
"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,50,164灰色花沙,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,598,"主：95%棉5%氨纶 
"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,50,164灰色花沙,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,598,"主：95%棉5%氨纶 
"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,51,753宝蓝,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,红色系,500-999,598,"主：95%棉5%氨纶 
"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,51,753宝蓝,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,红色系,500-999,598,"主：95%棉5%氨纶 
"
15313718,2015OCT秋冬订货会,OCT,连帽印花有袖裙,51,753宝蓝,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,红色系,500-999,598,"主：95%棉5%氨纶 
"
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,52,164灰色花沙,M,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,黑色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,52,164灰色花沙,L,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,黑色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,52,164灰色花沙,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,黑色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,53,204杏色花沙,M,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,白色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,53,204杏色花沙,L,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,白色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313723,2015OCT秋冬订货会,OCT,毛衣布拼雪纺有袖裙,53,204杏色花沙,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,基本款,白色系,400-499,498,主：46%涤纶31%棉16%A腈纶6%黏胶1%氨纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,54,173浅灰,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,54,173浅灰,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,54,173浅灰,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,黑色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,55,713藏青,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,55,713藏青,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313725,2015OCT秋冬订货会,OCT,双面针织印花有袖裙,55,713藏青,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,628,主：61%涤纶34%粘纤5%氨纶                  配：100%涤纶
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,56,946桔色印花,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,桔色系,500-999,598,"主：100%涤纶 
"
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,56,946桔色印花,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,桔色系,500-999,598,"主：100%涤纶 
"
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,56,946桔色印花,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,桔色系,500-999,598,"主：100%涤纶 
"
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,57,746蓝色印花,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,598,"主：100%涤纶 
"
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,57,746蓝色印花,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,598,"主：100%涤纶 
"
15313715,2015OCT秋冬订货会,OCT,印花短袖有袖裙,57,746蓝色印花,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,598,"主：100%涤纶 
"
15313528,2015OCT秋冬订货会,OCT,太空棉印花有袖裙,58,586粉红印花,M,服装,外出服装系列,有袖连衣裙,秋,秋一,小S广告款,红色系,500-999,798,"主：100%涤纶 
"
15313528,2015OCT秋冬订货会,OCT,太空棉印花有袖裙,58,586粉红印花,L,服装,外出服装系列,有袖连衣裙,秋,秋一,小S广告款,红色系,500-999,798,"主：100%涤纶 
"
15313528,2015OCT秋冬订货会,OCT,太空棉印花有袖裙,58,586粉红印花,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,小S广告款,红色系,500-999,798,"主：100%涤纶 
"
15313724,2015OCT秋冬订货会,OCT,真两件可哺乳有袖裙,59,718藏青条纹,M,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,528,"主：94%粘纤6%涤纶
"
15313724,2015OCT秋冬订货会,OCT,真两件可哺乳有袖裙,59,718藏青条纹,L,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,528,"主：94%粘纤6%涤纶
"
15313724,2015OCT秋冬订货会,OCT,真两件可哺乳有袖裙,59,718藏青条纹,XL,服装,外出服装系列,有袖连衣裙,秋,秋一,主力款,蓝色系,500-999,528,"主：94%粘纤6%涤纶
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,60,546大红印花,M,服装,外出服装系列,套装,秋,秋一,形象款,红色系,500-999,798,"主：100%棉
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,60,546大红印花,L,服装,外出服装系列,套装,秋,秋一,形象款,红色系,500-999,798,"主：100%棉
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,60,546大红印花,XL,服装,外出服装系列,套装,秋,秋一,形象款,红色系,500-999,798,"主：100%棉
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,61,746蓝色印花,M,服装,外出服装系列,套装,秋,秋一,形象款,蓝色系,500-999,798,"主：100%棉
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,61,746蓝色印花,L,服装,外出服装系列,套装,秋,秋一,形象款,蓝色系,500-999,798,"主：100%棉
"
15317702,2015OCT秋冬订货会,OCT,针织鱼鳞迷彩套装,61,746蓝色印花,XL,服装,外出服装系列,套装,秋,秋一,形象款,蓝色系,500-999,798,"主：100%棉
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,62,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,62,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,62,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,62,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,63,154中灰花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,63,154中灰花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,63,154中灰花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,63,154中灰花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,64,743蓝色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,64,743蓝色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,64,743蓝色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,64,743蓝色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,65,713藏青,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,65,713藏青,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,65,713藏青,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,65,713藏青,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,66,523暗红,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,红色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,66,523暗红,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,红色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,66,523暗红,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,红色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318706,2015OCT秋冬订货会,OCT,竹纤全长打底裤,66,523暗红,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,红色系,200-299,268,"主：93%竹纤维7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,67,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,67,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,67,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,67,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,68,164灰色花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,68,164灰色花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,68,164灰色花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,68,164灰色花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,69,713藏青,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,69,713藏青,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,69,713藏青,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,298,"主：93%棉7%氨纶
"
15318705,2015OCT秋冬订货会,OCT,素色棉弹全长打底裤,69,713藏青,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,蓝色系,200-299,298,"主：93%棉7%氨纶
"
15318734,2015OCT秋冬订货会,OCT,针织花版全长打底裤,70,106黑色印花,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,300-399,398,"主：95%涤纶5%氨纶
"
15318734,2015OCT秋冬订货会,OCT,针织花版全长打底裤,70,106黑色印花,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,300-399,398,"主：95%涤纶5%氨纶
"
15318734,2015OCT秋冬订货会,OCT,针织花版全长打底裤,70,106黑色印花,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,300-399,398,"主：95%涤纶5%氨纶
"
15318734,2015OCT秋冬订货会,OCT,针织花版全长打底裤,70,106黑色印花,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,300-399,398,"主：95%涤纶5%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,71,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,71,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,71,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,71,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,72,134深灰花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,72,134深灰花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,72,134深灰花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318752,2015OCT秋冬订货会,OCT,棉弹全长托腹裤,72,134深灰花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,基本款,黑色系,200-299,298,"主：93%棉7%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,73,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,73,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,73,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,73,103黑色,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,74,164灰色花沙,M,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,74,164灰色花沙,L,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,74,164灰色花沙,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,74,164灰色花沙,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,75,713藏青,M,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,蓝色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,75,713藏青,L,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,蓝色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,75,713藏青,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,蓝色系,400-499,428,"主：95%棉5%氨纶
"
15318703,2015OCT秋冬订货会,OCT,针织鱼鳞全长铅笔裤,75,713藏青,XXL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,蓝色系,400-499,428,"主：95%棉5%氨纶
"
15318704,2015OCT秋冬订货会,OCT,针织鱼鳞全长直筒裤,76,103黑色,M,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318704,2015OCT秋冬订货会,OCT,针织鱼鳞全长直筒裤,76,103黑色,L,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
15318704,2015OCT秋冬订货会,OCT,针织鱼鳞全长直筒裤,76,103黑色,XL,服装,外出服装系列,便裤（裤子）,秋,秋一,主力款,黑色系,400-499,428,"主：95%棉5%氨纶
"
