款号,订货会,品牌,品名,流水号,颜色,尺码,大类,中类,小类,季节,波段,等级,色系,价格带,吊牌价,描述
24130703,2,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1339,583粉红预留,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,75B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,75C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,80D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,85D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,90B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130703,2,UKI,棉弹蕾丝软刚托文胸,1340,793浅蓝,90C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,128,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,80D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,85D,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,90B,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,90C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1341,983粉桔,75C,家居,内衣系列,文胸,秋,秋一,主力款,桔色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,80D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,85B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,85C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,85D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,90B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24130705,2,UKI,棉弹蕾丝软刚托文胸,1342,793浅蓝,90C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,168,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，里布：100%棉
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,75B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,75C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,75D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,80B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,80C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,80D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,85B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,85C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,85D,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,90B,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
24330703,2,UKI,针织波点印花文胸,1343,717藏青波点,90C,家居,内衣系列,文胸,秋,秋一,主力款,蓝色系,100-199,148,主料：88.4%锦纶，11.6%氨纶，配料：100%棉（蕾丝花边除外）
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,75B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,75C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,75D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,80B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,80C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,80D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,85B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,85C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,85D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,90B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1344,17灰色,90C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,75D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002301,2,UKI,圏圏印花软钢托文胸,1345,51粉红,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,75B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,75C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,75D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,80B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,80C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,80D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,85B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,85C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,85D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,90B,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,90C,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1346,17灰色,90D,家居,内衣系列,文胸,秋,秋一,主力款,黑色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,75B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,75C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,75D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,80B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,80C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,80D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,85B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,85C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,85D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,90B,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,90C,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8002302,2,UKI,圏圏印花无钢托文胸,1347,51粉红,90D,家居,内衣系列,文胸,秋,秋一,主力款,红色系,100-199,128,主布：58.8%棉37.6%聚酯纤维3.6%氨纶，配布：100%锦纶侧翼：100%棉，碗里表层：100%聚酯纤维
8119303,2,UKI,两件包高腰内裤,1348,00无色,M,家居,内衣系列,内裤,秋,秋一,主力款,无色系,0-99,78,主料：100%棉
8119303,2,UKI,两件包高腰内裤,1348,00无色,L,家居,内衣系列,内裤,秋,秋一,主力款,无色系,0-99,78,主料：100%棉
8119303,2,UKI,两件包高腰内裤,1348,00无色,XL,家居,内衣系列,内裤,秋,秋一,主力款,无色系,0-99,78,主料：100%棉
23341703,2,UKI,棉弹中腰内裤,1349,203杏色,M,家居,内衣系列,内裤,秋,秋一,主力款,白色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
23341703,2,UKI,棉弹中腰内裤,1349,203杏色,L,家居,内衣系列,内裤,秋,秋一,主力款,白色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
23341703,2,UKI,棉弹中腰内裤,1349,203杏色,XL,家居,内衣系列,内裤,秋,秋一,主力款,白色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
23341703,2,UKI,棉弹中腰内裤,1350,583粉红预留,M,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
23341703,2,UKI,棉弹中腰内裤,1350,583粉红预留,L,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
23341703,2,UKI,棉弹中腰内裤,1350,583粉红预留,XL,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主布：92.5%棉7.5%氨纶，裆布：100%棉（辅料除外）
24141702,2,UKI,棉弹撞色中腰内裤,1351,153中灰,M,家居,内衣系列,内裤,秋,秋一,主力款,黑色系,0-99,68,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），裆布：100%棉（印花除外）
24141702,2,UKI,棉弹撞色中腰内裤,1351,153中灰,L,家居,内衣系列,内裤,秋,秋一,主力款,黑色系,0-99,68,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），裆布：100%棉（印花除外）
24141702,2,UKI,棉弹撞色中腰内裤,1351,153中灰,XL,家居,内衣系列,内裤,秋,秋一,主力款,黑色系,0-99,68,主布：92.2%棉，7.8%氨纶（含微量聚酯纤维），裆布：100%棉（印花除外）
24141703,2,UKI,棉弹蕾丝中腰内裤,1352,583粉红预留,M,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141703,2,UKI,棉弹蕾丝中腰内裤,1352,583粉红预留,L,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141703,2,UKI,棉弹蕾丝中腰内裤,1352,583粉红预留,XL,家居,内衣系列,内裤,秋,秋一,主力款,红色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141703,2,UKI,棉弹蕾丝中腰内裤,1353,793浅蓝,M,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141703,2,UKI,棉弹蕾丝中腰内裤,1353,793浅蓝,L,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141703,2,UKI,棉弹蕾丝中腰内裤,1353,793浅蓝,XL,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：94.9%棉，5.1%氨纶，配料：100%聚酯纤维 ，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1356,793浅蓝,M,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1356,793浅蓝,L,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1356,793浅蓝,XL,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1357,983粉桔,M,家居,内衣系列,内裤,秋,秋一,主力款,桔色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1357,983粉桔,L,家居,内衣系列,内裤,秋,秋一,主力款,桔色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24141705,2,UKI,棉弹蕾丝中腰内裤,1357,983粉桔,XL,家居,内衣系列,内裤,秋,秋一,主力款,桔色系,0-99,68,主料：92.6%棉，7.4%氨纶，配料：86.1%锦纶，13.9%氨纶，裆布：100%棉
24341703,2,UKI,针织波点印花中腰内裤,1358,717藏青波点,M,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：88.4%锦纶，11.6%氨纶，裆布：100%棉
24341703,2,UKI,针织波点印花中腰内裤,1358,717藏青波点,L,家居,内衣系列,内裤,秋,秋一,主力款,蓝色系,0-99,68,主料：88.4%锦纶，11.6%氨纶，裆布：100%棉
